tanggal,jenis,nama,kategori,nominal
2025-01-31,pemasukan,Penjualan Es Teh,penjualan,40000
2025-01-31,pemasukan,Penjualan Jus Alpukat,penjualan,78000
2025-01-31,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2025-01-31,pemasukan,Penjualan Pecel Lele,penjualan,52000
2025-01-31,pemasukan,Penjualan Es Teh,penjualan,35000
2025-01-31,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2025-01-31,pemasukan,Penjualan Es Teh,penjualan,35000
2025-01-31,pemasukan,Penjualan Es Teh,penjualan,30000
2025-01-31,pemasukan,Penjualan Soto Ayam,penjualan,60000
2025-01-31,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2025-01-31,pemasukan,Penjualan Pecel Lele,penjualan,117000
2025-01-31,pemasukan,Penjualan Pecel Lele,penjualan,130000
2025-01-31,pemasukan,Penjualan Nasi Uduk,penjualan,10000
2025-01-31,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2025-01-31,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2025-01-31,pemasukan,Penjualan Nasi Goreng,penjualan,84000
2025-01-31,pemasukan,Penjualan Bakso,penjualan,110000
2025-01-31,pemasukan,Penjualan Nasi Goreng,penjualan,96000
2025-01-31,pemasukan,Penjualan Soto Ayam,penjualan,48000
2025-01-31,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2025-01-31,pemasukan,Penjualan Pecel Lele,penjualan,26000
2025-01-31,pemasukan,Penjualan Ayam Bakar,penjualan,90000
2025-01-31,pemasukan,Penjualan Bakso,penjualan,88000
2025-01-31,pemasukan,Penjualan Soto Ayam,penjualan,120000
2025-01-31,pemasukan,Penjualan Mie Ayam,penjualan,70000
2025-01-31,pengeluaran,Beli Bahan Baku,bahan baku,608625
2025-02-01,pemasukan,Penjualan Bakso,penjualan,99000
2025-02-01,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2025-02-01,pemasukan,Penjualan Es Teh,penjualan,20000
2025-02-01,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2025-02-01,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2025-02-01,pemasukan,Penjualan Nasi Uduk,penjualan,60000
2025-02-01,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2025-02-01,pemasukan,Penjualan Es Teh,penjualan,45000
2025-02-01,pemasukan,Penjualan Kopi Hitam,penjualan,42000
2025-02-01,pemasukan,Penjualan Mie Ayam,penjualan,40000
2025-02-01,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2025-02-01,pemasukan,Penjualan Pecel Lele,penjualan,26000
2025-02-01,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2025-02-01,pemasukan,Penjualan Kopi Hitam,penjualan,63000
2025-02-01,pemasukan,Penjualan Nasi Uduk,penjualan,10000
2025-02-01,pemasukan,Penjualan Mie Ayam,penjualan,100000
2025-02-01,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2025-02-01,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2025-02-01,pemasukan,Penjualan Kopi Hitam,penjualan,7000
2025-02-01,pemasukan,Penjualan Pecel Lele,penjualan,130000
2025-02-01,pengeluaran,Beli Bahan Baku,bahan baku,603150
2025-02-01,pengeluaran,Biaya Listrik,operasional,3106798
2025-02-01,pengeluaran,Biaya Air,operasional,318686
2025-02-01,pengeluaran,Biaya Sewa Tempat,sewa,5000000
2025-02-02,pemasukan,Penjualan Es Teh,penjualan,45000
2025-02-02,pemasukan,Penjualan Nasi Goreng,penjualan,84000
2025-02-02,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2025-02-02,pemasukan,Penjualan Mie Ayam,penjualan,90000
2025-02-02,pemasukan,Penjualan Bakso,penjualan,77000
2025-02-02,pemasukan,Penjualan Mie Ayam,penjualan,60000
2025-02-02,pemasukan,Penjualan Soto Ayam,penjualan,12000
2025-02-02,pemasukan,Penjualan Es Teh,penjualan,15000
2025-02-02,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2025-02-02,pemasukan,Penjualan Soto Ayam,penjualan,108000
2025-02-02,pemasukan,Penjualan Soto Ayam,penjualan,12000
2025-02-02,pemasukan,Penjualan Soto Ayam,penjualan,60000
2025-02-02,pemasukan,Penjualan Bakso,penjualan,77000
2025-02-02,pemasukan,Penjualan Es Teh,penjualan,50000
2025-02-02,pemasukan,Penjualan Nasi Goreng,penjualan,84000
2025-02-02,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2025-02-02,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2025-02-02,pemasukan,Penjualan Mie Ayam,penjualan,100000
2025-02-02,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2025-02-02,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2025-02-02,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2025-02-02,pemasukan,Penjualan Kopi Hitam,penjualan,21000
2025-02-02,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2025-02-02,pemasukan,Penjualan Pecel Lele,penjualan,26000
2025-02-02,pemasukan,Penjualan Bakso,penjualan,77000
2025-02-02,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2025-02-02,pemasukan,Penjualan Nasi Uduk,penjualan,80000
2025-02-02,pemasukan,Penjualan Nasi Goreng,penjualan,96000
2025-02-02,pengeluaran,Beli Bahan Baku,bahan baku,502611
2025-02-03,pemasukan,Penjualan Nasi Goreng,penjualan,48000
2025-02-03,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2025-02-03,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2025-02-03,pemasukan,Penjualan Nasi Goreng,penjualan,72000
2025-02-03,pemasukan,Penjualan Nasi Goreng,penjualan,48000
2025-02-03,pemasukan,Penjualan Mie Ayam,penjualan,10000
2025-02-03,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2025-02-03,pemasukan,Penjualan Soto Ayam,penjualan,72000
2025-02-03,pemasukan,Penjualan Ayam Bakar,penjualan,60000
2025-02-03,pemasukan,Penjualan Pecel Lele,penjualan,13000
2025-02-03,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2025-02-03,pemasukan,Penjualan Bakso,penjualan,99000
2025-02-03,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2025-02-03,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2025-02-03,pemasukan,Penjualan Mie Ayam,penjualan,60000
2025-02-03,pemasukan,Penjualan Pecel Lele,penjualan,65000
2025-02-03,pemasukan,Penjualan Nasi Goreng,penjualan,36000
2025-02-03,pemasukan,Penjualan Es Teh,penjualan,40000
2025-02-03,pemasukan,Penjualan Pecel Lele,penjualan,65000
2025-02-03,pemasukan,Penjualan Pecel Lele,penjualan,52000
2025-02-03,pemasukan,Penjualan Jus Alpukat,penjualan,39000
2025-02-03,pemasukan,Penjualan Pecel Lele,penjualan,91000
2025-02-03,pemasukan,Penjualan Bakso,penjualan,99000
2025-02-03,pemasukan,Penjualan Mie Ayam,penjualan,10000
2025-02-03,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2025-02-03,pemasukan,Penjualan Jus Alpukat,penjualan,13000
2025-02-03,pemasukan,Penjualan Pecel Lele,penjualan,91000
2025-02-03,pengeluaran,Beli Bahan Baku,bahan baku,509034
2025-02-03,pengeluaran,Gaji Karyawan,gaji,2108765
2025-02-04,pemasukan,Penjualan Es Teh,penjualan,30000
2025-02-04,pemasukan,Penjualan Mie Ayam,penjualan,60000
2025-02-04,pemasukan,Penjualan Ayam Bakar,penjualan,45000
2025-02-04,pemasukan,Penjualan Mie Ayam,penjualan,10000
2025-02-04,pemasukan,Penjualan Nasi Goreng,penjualan,36000
2025-02-04,pemasukan,Penjualan Mie Ayam,penjualan,100000
2025-02-04,pemasukan,Penjualan Mie Ayam,penjualan,90000
2025-02-04,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2025-02-04,pemasukan,Penjualan Mie Ayam,penjualan,30000
2025-02-04,pemasukan,Penjualan Es Teh,penjualan,10000
2025-02-04,pemasukan,Penjualan Es Teh,penjualan,15000
2025-02-04,pemasukan,Penjualan Jus Alpukat,penjualan,13000
2025-02-04,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2025-02-04,pemasukan,Penjualan Bakso,penjualan,110000
2025-02-04,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2025-02-04,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2025-02-04,pemasukan,Penjualan Pecel Lele,penjualan,91000
2025-02-04,pemasukan,Penjualan Es Teh,penjualan,40000
2025-02-04,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2025-02-04,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2025-02-04,pemasukan,Penjualan Pecel Lele,penjualan,13000
2025-02-04,pemasukan,Penjualan Kopi Hitam,penjualan,63000
2025-02-04,pemasukan,Penjualan Soto Ayam,penjualan,12000
2025-02-04,pemasukan,Penjualan Soto Ayam,penjualan,36000
2025-02-04,pemasukan,Penjualan Soto Ayam,penjualan,108000
2025-02-04,pemasukan,Penjualan Pecel Lele,penjualan,104000
2025-02-04,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2025-02-04,pemasukan,Penjualan Nasi Goreng,penjualan,24000
2025-02-04,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2025-02-04,pengeluaran,Beli Bahan Baku,bahan baku,389735
2025-02-05,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2025-02-05,pemasukan,Penjualan Es Teh,penjualan,10000
2025-02-05,pemasukan,Penjualan Kopi Hitam,penjualan,7000
2025-02-05,pemasukan,Penjualan Nasi Uduk,penjualan,20000
2025-02-05,pemasukan,Penjualan Pecel Lele,penjualan,39000
2025-02-05,pemasukan,Penjualan Mie Ayam,penjualan,50000
2025-02-05,pemasukan,Penjualan Bakso,penjualan,88000
2025-02-05,pemasukan,Penjualan Soto Ayam,penjualan,84000
2025-02-05,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2025-02-05,pemasukan,Penjualan Bakso,penjualan,66000
2025-02-05,pemasukan,Penjualan Bakso,penjualan,110000
2025-02-05,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2025-02-05,pemasukan,Penjualan Bakso,penjualan,11000
2025-02-05,pemasukan,Penjualan Es Teh,penjualan,10000
2025-02-05,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2025-02-05,pemasukan,Penjualan Kopi Hitam,penjualan,21000
2025-02-05,pemasukan,Penjualan Jus Alpukat,penjualan,78000
2025-02-05,pemasukan,Penjualan Ayam Bakar,penjualan,90000
2025-02-05,pemasukan,Penjualan Ayam Bakar,penjualan,90000
2025-02-05,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2025-02-05,pemasukan,Penjualan Pecel Lele,penjualan,78000
2025-02-05,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2025-02-05,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2025-02-05,pemasukan,Penjualan Bakso,penjualan,66000
2025-02-05,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2025-02-05,pemasukan,Penjualan Mie Ayam,penjualan,30000
2025-02-05,pemasukan,Penjualan Es Teh,penjualan,50000
2025-02-05,pemasukan,Penjualan Soto Ayam,penjualan,120000
2025-02-05,pemasukan,Penjualan Nasi Goreng,penjualan,24000
2025-02-05,pengeluaran,Beli Bahan Baku,bahan baku,378909
2025-02-05,pengeluaran,Perawatan Peralatan,perawatan,751942
2025-02-06,pemasukan,Penjualan Es Teh,penjualan,50000
2025-02-06,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2025-02-06,pemasukan,Penjualan Mie Ayam,penjualan,90000
2025-02-06,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2025-02-06,pemasukan,Penjualan Mie Ayam,penjualan,100000
2025-02-06,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2025-02-06,pemasukan,Penjualan Bakso,penjualan,11000
2025-02-06,pemasukan,Penjualan Pecel Lele,penjualan,130000
2025-02-06,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2025-02-06,pemasukan,Penjualan Pecel Lele,penjualan,26000
2025-02-06,pemasukan,Penjualan Ayam Bakar,penjualan,45000
2025-02-06,pemasukan,Penjualan Bakso,penjualan,110000
2025-02-06,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2025-02-06,pemasukan,Penjualan Nasi Goreng,penjualan,84000
2025-02-06,pemasukan,Penjualan Soto Ayam,penjualan,36000
2025-02-06,pemasukan,Penjualan Nasi Uduk,penjualan,20000
2025-02-06,pemasukan,Penjualan Soto Ayam,penjualan,24000
2025-02-06,pemasukan,Penjualan Bakso,penjualan,55000
2025-02-06,pemasukan,Penjualan Es Teh,penjualan,25000
2025-02-06,pemasukan,Penjualan Mie Ayam,penjualan,40000
2025-02-06,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2025-02-06,pemasukan,Penjualan Mie Ayam,penjualan,90000
2025-02-06,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2025-02-06,pemasukan,Penjualan Es Teh,penjualan,45000
2025-02-06,pemasukan,Penjualan Pecel Lele,penjualan,65000
2025-02-06,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2025-02-06,pengeluaran,Beli Bahan Baku,bahan baku,611274
2025-02-06,pengeluaran,Pembelian Gas,bahan bakar,871729
2025-02-07,pemasukan,Penjualan Nasi Uduk,penjualan,60000
2025-02-07,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2025-02-07,pemasukan,Penjualan Es Teh,penjualan,25000
2025-02-07,pemasukan,Penjualan Nasi Uduk,penjualan,80000
2025-02-07,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2025-02-07,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2025-02-07,pemasukan,Penjualan Es Teh,penjualan,40000
2025-02-07,pemasukan,Penjualan Soto Ayam,penjualan,120000
2025-02-07,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2025-02-07,pemasukan,Penjualan Nasi Goreng,penjualan,84000
2025-02-07,pemasukan,Penjualan Pecel Lele,penjualan,91000
2025-02-07,pemasukan,Penjualan Es Teh,penjualan,45000
2025-02-07,pemasukan,Penjualan Soto Ayam,penjualan,120000
2025-02-07,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2025-02-07,pemasukan,Penjualan Nasi Uduk,penjualan,50000
2025-02-07,pemasukan,Penjualan Nasi Uduk,penjualan,100000
2025-02-07,pemasukan,Penjualan Es Teh,penjualan,40000
2025-02-07,pemasukan,Penjualan Es Teh,penjualan,25000
2025-02-07,pemasukan,Penjualan Mie Ayam,penjualan,60000
2025-02-07,pemasukan,Penjualan Nasi Goreng,penjualan,24000
2025-02-07,pemasukan,Penjualan Ayam Bakar,penjualan,60000
2025-02-07,pengeluaran,Beli Bahan Baku,bahan baku,483232
2025-02-07,pengeluaran,Transportasi,logistik,31179
2025-02-07,pengeluaran,Pembelian Gas,bahan bakar,880027
2025-02-08,pemasukan,Penjualan Mie Ayam,penjualan,80000
2025-02-08,pemasukan,Penjualan Pecel Lele,penjualan,104000
2025-02-08,pemasukan,Penjualan Pecel Lele,penjualan,26000
2025-02-08,pemasukan,Penjualan Pecel Lele,penjualan,117000
2025-02-08,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2025-02-08,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2025-02-08,pemasukan,Penjualan Nasi Goreng,penjualan,84000
2025-02-08,pemasukan,Penjualan Kopi Hitam,penjualan,42000
2025-02-08,pemasukan,Penjualan Es Teh,penjualan,15000
2025-02-08,pemasukan,Penjualan Es Teh,penjualan,50000
2025-02-08,pemasukan,Penjualan Ayam Bakar,penjualan,45000
2025-02-08,pemasukan,Penjualan Nasi Goreng,penjualan,96000
2025-02-08,pemasukan,Penjualan Mie Ayam,penjualan,80000
2025-02-08,pemasukan,Penjualan Kopi Hitam,penjualan,63000
2025-02-08,pemasukan,Penjualan Kopi Hitam,penjualan,42000
2025-02-08,pemasukan,Penjualan Mie Ayam,penjualan,50000
2025-02-08,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2025-02-08,pemasukan,Penjualan Pecel Lele,penjualan,65000
2025-02-08,pemasukan,Penjualan Nasi Uduk,penjualan,30000
2025-02-08,pemasukan,Penjualan Nasi Uduk,penjualan,10000
2025-02-08,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2025-02-08,pemasukan,Penjualan Soto Ayam,penjualan,84000
2025-02-08,pengeluaran,Beli Bahan Baku,bahan baku,780823
2025-02-09,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2025-02-09,pemasukan,Penjualan Jus Alpukat,penjualan,13000
2025-02-09,pemasukan,Penjualan Es Teh,penjualan,25000
2025-02-09,pemasukan,Penjualan Nasi Goreng,penjualan,96000
2025-02-09,pemasukan,Penjualan Jus Alpukat,penjualan,26000
2025-02-09,pemasukan,Penjualan Mie Ayam,penjualan,60000
2025-02-09,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2025-02-09,pemasukan,Penjualan Bakso,penjualan,11000
2025-02-09,pemasukan,Penjualan Soto Ayam,penjualan,120000
2025-02-09,pemasukan,Penjualan Bakso,penjualan,11000
2025-02-09,pemasukan,Penjualan Mie Ayam,penjualan,30000
2025-02-09,pemasukan,Penjualan Nasi Uduk,penjualan,10000
2025-02-09,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2025-02-09,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2025-02-09,pemasukan,Penjualan Es Teh,penjualan,5000
2025-02-09,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2025-02-09,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2025-02-09,pemasukan,Penjualan Es Teh,penjualan,25000
2025-02-09,pemasukan,Penjualan Bakso,penjualan,110000
2025-02-09,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2025-02-09,pemasukan,Penjualan Mie Ayam,penjualan,10000
2025-02-09,pemasukan,Penjualan Bakso,penjualan,77000
2025-02-09,pengeluaran,Beli Bahan Baku,bahan baku,728980
2025-02-09,pengeluaran,Transportasi,logistik,61669
2025-02-10,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2025-02-10,pemasukan,Penjualan Es Teh,penjualan,50000
2025-02-10,pemasukan,Penjualan Pecel Lele,penjualan,26000
2025-02-10,pemasukan,Penjualan Pecel Lele,penjualan,13000
2025-02-10,pemasukan,Penjualan Jus Alpukat,penjualan,39000
2025-02-10,pemasukan,Penjualan Es Teh,penjualan,10000
2025-02-10,pemasukan,Penjualan Es Teh,penjualan,20000
2025-02-10,pemasukan,Penjualan Soto Ayam,penjualan,108000
2025-02-10,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2025-02-10,pemasukan,Penjualan Kopi Hitam,penjualan,42000
2025-02-10,pemasukan,Penjualan Es Teh,penjualan,10000
2025-02-10,pemasukan,Penjualan Jus Alpukat,penjualan,39000
2025-02-10,pemasukan,Penjualan Pecel Lele,penjualan,117000
2025-02-10,pemasukan,Penjualan Es Teh,penjualan,45000
2025-02-10,pemasukan,Penjualan Nasi Goreng,penjualan,72000
2025-02-10,pemasukan,Penjualan Soto Ayam,penjualan,84000
2025-02-10,pemasukan,Penjualan Soto Ayam,penjualan,120000
2025-02-10,pemasukan,Penjualan Soto Ayam,penjualan,24000
2025-02-10,pemasukan,Penjualan Mie Ayam,penjualan,40000
2025-02-10,pemasukan,Penjualan Nasi Goreng,penjualan,84000
2025-02-10,pengeluaran,Beli Bahan Baku,bahan baku,594234
2025-02-10,pengeluaran,Transportasi,logistik,59663
2025-02-10,pengeluaran,Gaji Karyawan,gaji,1189913
2025-02-11,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2025-02-11,pemasukan,Penjualan Es Teh,penjualan,10000
2025-02-11,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2025-02-11,pemasukan,Penjualan Nasi Goreng,penjualan,48000
2025-02-11,pemasukan,Penjualan Es Teh,penjualan,15000
2025-02-11,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2025-02-11,pemasukan,Penjualan Nasi Goreng,penjualan,96000
2025-02-11,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2025-02-11,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2025-02-11,pemasukan,Penjualan Jus Alpukat,penjualan,78000
2025-02-11,pemasukan,Penjualan Bakso,penjualan,22000
2025-02-11,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2025-02-11,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2025-02-11,pemasukan,Penjualan Soto Ayam,penjualan,96000
2025-02-11,pemasukan,Penjualan Mie Ayam,penjualan,90000
2025-02-11,pemasukan,Penjualan Soto Ayam,penjualan,24000
2025-02-11,pemasukan,Penjualan Es Teh,penjualan,10000
2025-02-11,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2025-02-11,pemasukan,Penjualan Pecel Lele,penjualan,78000
2025-02-11,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2025-02-11,pemasukan,Penjualan Soto Ayam,penjualan,24000
2025-02-11,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2025-02-11,pemasukan,Penjualan Bakso,penjualan,77000
2025-02-11,pengeluaran,Beli Bahan Baku,bahan baku,642615
2025-02-12,pemasukan,Penjualan Kopi Hitam,penjualan,49000
2025-02-12,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2025-02-12,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2025-02-12,pemasukan,Penjualan Kopi Hitam,penjualan,70000
2025-02-12,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2025-02-12,pemasukan,Penjualan Kopi Hitam,penjualan,56000
2025-02-12,pemasukan,Penjualan Jus Alpukat,penjualan,65000
2025-02-12,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2025-02-12,pemasukan,Penjualan Bakso,penjualan,77000
2025-02-12,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2025-02-12,pemasukan,Penjualan Nasi Uduk,penjualan,60000
2025-02-12,pemasukan,Penjualan Es Teh,penjualan,20000
2025-02-12,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2025-02-12,pemasukan,Penjualan Es Teh,penjualan,10000
2025-02-12,pemasukan,Penjualan Nasi Goreng,penjualan,36000
2025-02-12,pemasukan,Penjualan Soto Ayam,penjualan,108000
2025-02-12,pemasukan,Penjualan Pecel Lele,penjualan,26000
2025-02-12,pemasukan,Penjualan Soto Ayam,penjualan,24000
2025-02-12,pemasukan,Penjualan Nasi Goreng,penjualan,12000
2025-02-12,pemasukan,Penjualan Bakso,penjualan,88000
2025-02-12,pemasukan,Penjualan Pecel Lele,penjualan,91000
2025-02-12,pemasukan,Penjualan Nasi Uduk,penjualan,40000
2025-02-12,pengeluaran,Beli Bahan Baku,bahan baku,619353
2025-02-12,pengeluaran,Transportasi,logistik,36208
2025-02-13,pemasukan,Penjualan Soto Ayam,penjualan,48000
2025-02-13,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2025-02-13,pemasukan,Penjualan Nasi Goreng,penjualan,60000
2025-02-13,pemasukan,Penjualan Soto Ayam,penjualan,36000
2025-02-13,pemasukan,Penjualan Mie Ayam,penjualan,10000
2025-02-13,pemasukan,Penjualan Ayam Bakar,penjualan,45000
2025-02-13,pemasukan,Penjualan Ayam Bakar,penjualan,15000
2025-02-13,pemasukan,Penjualan Soto Ayam,penjualan,24000
2025-02-13,pemasukan,Penjualan Ayam Bakar,penjualan,105000
2025-02-13,pemasukan,Penjualan Bakso,penjualan,22000
2025-02-13,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2025-02-13,pemasukan,Penjualan Es Teh,penjualan,25000
2025-02-13,pemasukan,Penjualan Ayam Bakar,penjualan,75000
2025-02-13,pemasukan,Penjualan Kopi Hitam,penjualan,35000
2025-02-13,pemasukan,Penjualan Bakso,penjualan,66000
2025-02-13,pemasukan,Penjualan Mie Ayam,penjualan,30000
2025-02-13,pemasukan,Penjualan Kopi Hitam,penjualan,56000
2025-02-13,pemasukan,Penjualan Mie Ayam,penjualan,50000
2025-02-13,pemasukan,Penjualan Es Teh,penjualan,25000
2025-02-13,pemasukan,Penjualan Soto Ayam,penjualan,108000
2025-02-13,pemasukan,Penjualan Jus Alpukat,penjualan,130000
2025-02-13,pemasukan,Penjualan Kopi Hitam,penjualan,56000
2025-02-13,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2025-02-13,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2025-02-13,pemasukan,Penjualan Ayam Bakar,penjualan,30000
2025-02-13,pengeluaran,Beli Bahan Baku,bahan baku,533319
2025-02-14,pemasukan,Penjualan Ayam Bakar,penjualan,150000
2025-02-14,pemasukan,Penjualan Bakso,penjualan,77000
2025-02-14,pemasukan,Penjualan Ayam Bakar,penjualan,45000
2025-02-14,pemasukan,Penjualan Soto Ayam,penjualan,96000
2025-02-14,pemasukan,Penjualan Es Teh,penjualan,5000
2025-02-14,pemasukan,Penjualan Kopi Hitam,penjualan,35000
2025-02-14,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2025-02-14,pemasukan,Penjualan Pecel Lele,penjualan,52000
2025-02-14,pemasukan,Penjualan Kopi Hitam,penjualan,14000
2025-02-14,pemasukan,Penjualan Mie Ayam,penjualan,10000
2025-02-14,pemasukan,Penjualan Jus Alpukat,penjualan,52000
2025-02-14,pemasukan,Penjualan Jus Alpukat,penjualan,117000
2025-02-14,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2025-02-14,pemasukan,Penjualan Es Teh,penjualan,10000
2025-02-14,pemasukan,Penjualan Jus Alpukat,penjualan,104000
2025-02-14,pemasukan,Penjualan Mie Ayam,penjualan,90000
2025-02-14,pemasukan,Penjualan Mie Ayam,penjualan,70000
2025-02-14,pemasukan,Penjualan Pecel Lele,penjualan,130000
2025-02-14,pemasukan,Penjualan Pecel Lele,penjualan,91000
2025-02-14,pemasukan,Penjualan Bakso,penjualan,33000
2025-02-14,pemasukan,Penjualan Jus Alpukat,penjualan,26000
2025-02-14,pengeluaran,Beli Bahan Baku,bahan baku,620664
2025-02-14,pengeluaran,Pembelian Gas,bahan bakar,892270
2025-02-15,pemasukan,Penjualan Pecel Lele,penjualan,130000
2025-02-15,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2025-02-15,pemasukan,Penjualan Ayam Bakar,penjualan,135000
2025-02-15,pemasukan,Penjualan Mie Ayam,penjualan,10000
2025-02-15,pemasukan,Penjualan Kopi Hitam,penjualan,42000
2025-02-15,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2025-02-15,pemasukan,Penjualan Soto Ayam,penjualan,120000
2025-02-15,pemasukan,Penjualan Kopi Hitam,penjualan,35000
2025-02-15,pemasukan,Penjualan Ayam Bakar,penjualan,30000
2025-02-15,pemasukan,Penjualan Soto Ayam,penjualan,96000
2025-02-15,pemasukan,Penjualan Nasi Uduk,penjualan,80000
2025-02-15,pemasukan,Penjualan Bakso,penjualan,88000
2025-02-15,pemasukan,Penjualan Pecel Lele,penjualan,65000
2025-02-15,pemasukan,Penjualan Es Teh,penjualan,15000
2025-02-15,pemasukan,Penjualan Nasi Uduk,penjualan,70000
2025-02-15,pemasukan,Penjualan Jus Alpukat,penjualan,91000
2025-02-15,pemasukan,Penjualan Soto Ayam,penjualan,12000
2025-02-15,pemasukan,Penjualan Nasi Uduk,penjualan,10000
2025-02-15,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2025-02-15,pemasukan,Penjualan Nasi Goreng,penjualan,108000
2025-02-15,pemasukan,Penjualan Soto Ayam,penjualan,36000
2025-02-15,pemasukan,Penjualan Nasi Goreng,penjualan,120000
2025-02-15,pemasukan,Penjualan Nasi Uduk,penjualan,70000
