tanggal,jenis,nama,kategori,nominal,Nama Toko
2022-07-11,pengeluaran,Gaji Karyawan,gaji,2306163,RM Sinar Balatas
2022-07-11,pengeluaran,Pembelian Bahan Baku Daging,bahan_baku,2421360,RM Sinar Balatas
2022-07-11,pengeluaran,Pembelian Sayuran & Bumbu,bahan_baku,1366586,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Nasi Usus / Iso,penjualan,132000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Otak,penjualan,51000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Ayam Bakar,penjualan,45000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Ikan Gulai,penjualan,72000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Nasi Kikil / Tunjang,penjualan,154000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Jeruk Hangat,penjualan,40000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Nasi Ayam Balado,penjualan,39000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Nasi Ayam Balado,penjualan,39000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Lele,penjualan,72000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Nasi Ikan Balado,penjualan,91000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Es Teh Jumbo,penjualan,40000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Nasi Rendang,penjualan,135000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Es Teh Jumbo,penjualan,50000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Nasi Ikan Balado,penjualan,65000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,39000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Es Teh,penjualan,15000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Nasi Otak,penjualan,88000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Telor,penjualan,12000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Limpa/Hati,penjualan,119000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Kikil/Tunjang,penjualan,102000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,15000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,110000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Tahu/Tempe,penjualan,24000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Lele,penjualan,18000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Es Teh,penjualan,24000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,117000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,52000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Limpa/Hati,penjualan,170000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Nasi Ikan Lele,penjualan,104000,RM Sinar Balatas
2022-07-12,pemasukan,Penjualan Lemon Tea,penjualan,45000,RM Sinar Balatas
2022-07-12,pengeluaran,Beli Bahan Baku,bahan baku,782234,RM Sinar Balatas
2022-07-12,pengeluaran,Pembelian Gas,bahan bakar,873833,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Nasi Otak,penjualan,198000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Teh Hangat,penjualan,30000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,130000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Cincang,penjualan,153000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Ekstra Sayur,penjualan,4000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Nasi Cumi,penjualan,22000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,198000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Rendang,penjualan,30000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Jengkol,penjualan,50000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Nasi Paru,penjualan,15000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Jeruk Hangat,penjualan,50000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Lemon Tea,penjualan,15000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Ikan Gulai,penjualan,63000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Usus/ISO,penjualan,68000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Cumi,penjualan,51000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Nasi Ayam Balado,penjualan,130000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Nasi Ikan Balado,penjualan,52000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Nasi Ikan Balado,penjualan,91000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,117000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Ikan Goreng,penjualan,54000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Limpa/Hati,penjualan,170000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Es Teh,penjualan,18000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Cincang,penjualan,153000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Kikil/Tunjang,penjualan,153000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Jengkol,penjualan,90000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Nasi Cumi,penjualan,154000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Ikan Gulai,penjualan,72000,RM Sinar Balatas
2022-07-13,pemasukan,Penjualan Otak,penjualan,119000,RM Sinar Balatas
2022-07-13,pengeluaran,Beli Bahan Baku,bahan baku,765874,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,91000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Ayam Gulai,penjualan,18000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Nasi Ikan Lele,penjualan,52000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Teh Hangat,penjualan,27000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Nasi Otak,penjualan,220000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,60000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Nasi Babat,penjualan,154000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Cincang,penjualan,153000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Perkedel,penjualan,48000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Ikan Goreng,penjualan,45000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Es Teh,penjualan,30000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Usus/ISO,penjualan,51000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Paru,penjualan,27000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Babat,penjualan,119000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,91000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,52000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Jengkol,penjualan,100000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Nasi Babat,penjualan,44000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,65000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Cumi,penjualan,17000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,150000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Cumi,penjualan,85000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Nasi Kikil / Tunjang,penjualan,154000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Lemon Tea,penjualan,10000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,26000,RM Sinar Balatas
2022-07-14,pemasukan,Penjualan Ayam Bakar,penjualan,36000,RM Sinar Balatas
2022-07-14,pengeluaran,Beli Bahan Baku,bahan baku,779090,RM Sinar Balatas
2022-07-14,pengeluaran,Transportasi,logistik,69100,RM Sinar Balatas
2022-07-14,pengeluaran,Pembelian Gas,bahan bakar,878722,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Ekstra Sayur,penjualan,9000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Teh Hangat,penjualan,3000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Ikan Balado,penjualan,81000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Tahu/Tempe,penjualan,4000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Jeruk Hangat,penjualan,45000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,39000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Ayam Bakar,penjualan,90000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Ikan Balado,penjualan,90000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Kikil/Tunjang,penjualan,85000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,130000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,117000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Ikan Goreng,penjualan,36000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,60000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,150000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Ikan Goreng,penjualan,63000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Lele,penjualan,81000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,90000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Telor,penjualan,42000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Telor,penjualan,18000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Ikan Balado,penjualan,54000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Ayam Bakar,penjualan,18000,RM Sinar Balatas
2022-07-15,pemasukan,Penjualan Es Teh,penjualan,6000,RM Sinar Balatas
2022-07-15,pengeluaran,Beli Bahan Baku,bahan baku,723371,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Ayam Gulai,penjualan,45000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Usus/ISO,penjualan,136000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Ikan Gulai,penjualan,45000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,52000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Jengkol,penjualan,10000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Nasi Ayam Balado,penjualan,130000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Ayam Balado,penjualan,36000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Ayam Balado,penjualan,45000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Cumi,penjualan,153000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Usus/ISO,penjualan,85000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Usus/ISO,penjualan,17000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Lemon Tea,penjualan,30000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Perkedel,penjualan,30000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Limpa/Hati,penjualan,119000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Paru,penjualan,36000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Ayam Balado,penjualan,81000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,45000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Limpa/Hati,penjualan,102000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Es Jeruk,penjualan,50000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Babat,penjualan,170000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Ayam Gulai,penjualan,54000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Limpa/Hati,penjualan,119000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Perkedel,penjualan,42000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Nasi Rendang,penjualan,75000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,26000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Ekstra Sambel,penjualan,12000,RM Sinar Balatas
2022-07-16,pemasukan,Penjualan Paru,penjualan,54000,RM Sinar Balatas
2022-07-16,pengeluaran,Beli Bahan Baku,bahan baku,647411,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Rendang,penjualan,40000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Paru,penjualan,54000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Nasi Ikan Balado,penjualan,130000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,44000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Ayam Goreng,penjualan,18000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Limpa/Hati,penjualan,17000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Es Teh Jumbo,penjualan,20000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Ekstra Sambel,penjualan,6000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Usus/ISO,penjualan,119000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Nasi Otak,penjualan,66000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,72000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Nasi Kikil / Tunjang,penjualan,22000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Otak,penjualan,170000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Cumi,penjualan,136000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Nasi Babat,penjualan,88000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Ikan Balado,penjualan,72000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Nasi Cumi,penjualan,66000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Nasi Ayam Balado,penjualan,65000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Ayam Bakar,penjualan,81000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Otak,penjualan,153000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,72000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Nasi Kikil / Tunjang,penjualan,110000,RM Sinar Balatas
2022-07-17,pemasukan,Penjualan Ikan Goreng,penjualan,63000,RM Sinar Balatas
2022-07-17,pengeluaran,Beli Bahan Baku,bahan baku,654280,RM Sinar Balatas
2022-07-17,pengeluaran,Pembelian Gas,bahan bakar,884510,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Nasi Ayam Balado,penjualan,13000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Ayam Balado,penjualan,63000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Nasi Rendang,penjualan,60000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,88000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,104000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Nasi Paru,penjualan,105000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Nasi Ikan Balado,penjualan,104000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Perkedel,penjualan,30000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,60000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Es Teh,penjualan,6000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Cincang,penjualan,136000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Dendeng Lambok,penjualan,40000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Nasi Ikan Balado,penjualan,130000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Ayam Bakar,penjualan,9000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Nasi Ayam Balado,penjualan,65000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Cincang,penjualan,34000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Kikil/Tunjang,penjualan,17000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Rendang,penjualan,80000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Dendeng Lambok,penjualan,40000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Jeruk Hangat,penjualan,30000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Ikan Goreng,penjualan,45000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Ayam Bakar,penjualan,18000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Nasi Babat,penjualan,154000,RM Sinar Balatas
2022-07-18,pemasukan,Penjualan Ayam Goreng,penjualan,45000,RM Sinar Balatas
2022-07-18,pengeluaran,Beli Bahan Baku,bahan baku,698015,RM Sinar Balatas
2022-07-18,pengeluaran,Pembelian Gas,bahan bakar,886395,RM Sinar Balatas
2022-07-18,pengeluaran,Gaji Karyawan,gaji,2022283,RM Sinar Balatas
2022-07-18,pengeluaran,Pembelian Bahan Baku Daging,bahan_baku,2566954,RM Sinar Balatas
2022-07-18,pengeluaran,Pembelian Sayuran & Bumbu,bahan_baku,755395,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Jengkol,penjualan,100000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Es Teh Jumbo,penjualan,50000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Lemon/Jeruk Jumbo,penjualan,24000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Nasi Cumi,penjualan,44000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Teh Hangat,penjualan,6000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Ekstra Sayur,penjualan,10000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,15000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Dendeng Lambok,penjualan,30000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,26000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Kikil/Tunjang,penjualan,119000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Babat,penjualan,136000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Paru,penjualan,90000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,65000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Nasi Ikan Balado,penjualan,52000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Nasi Paru,penjualan,120000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,39000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Nasi Ikan Lele,penjualan,39000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Es Teh Jumbo,penjualan,50000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,65000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Rendang,penjualan,100000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Ayam Gulai,penjualan,90000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Nasi Ayam Balado,penjualan,39000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Jeruk Hangat,penjualan,20000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Air Mineral,penjualan,30000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Nasi Usus / Iso,penjualan,110000,RM Sinar Balatas
2022-07-19,pemasukan,Penjualan Nasi Cincang / Kambing,penjualan,88000,RM Sinar Balatas
2022-07-19,pengeluaran,Beli Bahan Baku,bahan baku,430305,RM Sinar Balatas
2022-07-19,pengeluaran,Transportasi,logistik,68181,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Nasi Cumi,penjualan,198000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Lemon Tea,penjualan,30000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,45000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Ayam Bakar,penjualan,18000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Kepala Ikan Tongkol,penjualan,54000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Ayam Bakar,penjualan,90000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Babat,penjualan,85000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Air Mineral,penjualan,27000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Nasi Otak,penjualan,110000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,150000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Es Jeruk,penjualan,5000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Nasi Ikan Lele,penjualan,91000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Nasi Ikan Lele,penjualan,13000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Ekstra Sayur,penjualan,1000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,117000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,26000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Paru,penjualan,54000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Paru,penjualan,72000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Es Teh Jumbo,penjualan,35000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Ikan Gulai,penjualan,45000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Ikan Gulai,penjualan,36000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Cincang,penjualan,153000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Es Teh Jumbo,penjualan,15000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Lemon/Jeruk Jumbo,penjualan,80000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Ayam Balado,penjualan,9000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Telor,penjualan,24000,RM Sinar Balatas
2022-07-20,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,60000,RM Sinar Balatas
2022-07-20,pengeluaran,Beli Bahan Baku,bahan baku,308422,RM Sinar Balatas
2022-07-20,pengeluaran,Pembelian Gas,bahan bakar,866050,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Lemon Tea,penjualan,20000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Ayam Balado,penjualan,36000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Nasi Dendeng Lambok,penjualan,60000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Limpa/Hati,penjualan,136000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Nasi Kepala Ikan Tongkol,penjualan,105000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Perkedel,penjualan,54000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,13000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Dendeng Lambok,penjualan,30000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Lemon/Jeruk Jumbo,penjualan,80000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Nasi Ayam Gulai,penjualan,39000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Es Jeruk,penjualan,10000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Limpa/Hati,penjualan,153000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Nasi Ikan Balado,penjualan,52000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Paru,penjualan,45000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Rendang,penjualan,40000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Jengkol,penjualan,50000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Nasi Usus / Iso,penjualan,132000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Nasi Ikan Balado,penjualan,78000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Otak,penjualan,34000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Es Teh,penjualan,6000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Nasi Ikan Goreng,penjualan,13000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Nasi Perkedel,penjualan,22000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Ayam Bakar,penjualan,81000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Paru,penjualan,45000,RM Sinar Balatas
2022-07-21,pemasukan,Penjualan Perkedel,penjualan,12000,RM Sinar Balatas
2022-07-21,pengeluaran,Beli Bahan Baku,bahan baku,695639,RM Sinar Balatas
2022-07-21,pengeluaran,Transportasi,logistik,35077,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Limpa/Hati,penjualan,119000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Telor,penjualan,54000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Es Teh,penjualan,24000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Rendang,penjualan,60000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,104000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Ayam Goreng,penjualan,27000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Ikan Gulai,penjualan,90000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Nasi Perkedel,penjualan,44000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Nasi Ayam Balado,penjualan,65000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Nasi Kikil / Tunjang,penjualan,22000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Nasi Ikan Gulai,penjualan,26000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Nasi Ayam Balado,penjualan,65000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Ikan Balado,penjualan,36000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Babat,penjualan,85000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Ekstra Sayur,penjualan,3000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Nasi Ayam Goreng,penjualan,130000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Dendeng Lambok,penjualan,10000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Nasi Telor,penjualan,11000,RM Sinar Balatas
2022-07-22,pemasukan,Penjualan Nasi Ayam Bakar,penjualan,130000,RM Sinar Balatas
